sedaadmin,sedaadminname,subject,grade,year,stateabb,cs_mn_all,tot_asmt_all,cs_mn_asn,tot_asmt_asn,cs_mn_blk,tot_asmt_blk,cs_mn_hsp,tot_asmt_hsp,cs_mn_wht,tot_asmt_wht,cs_mn_ecd,tot_asmt_ecd,cs_mn_nec,tot_asmt_nec
1601770,Kuna Joint District,rla,4,2024,ID,-.2555010067372167,418,,,,,-.6673111753391298,62,-.1299434420070206,334,-.700784490698934,120,-.0869394936315125,298
1601770,Kuna Joint District,rla,4,2025,ID,-.2904671508499346,407,,,,,-.5599284817115054,68,,,-.6052136472113518,162,-.0957657639433493,245
1601770,Kuna Joint District,rla,5,2009,ID,-.080367728284951,357,,,,,-.7529128583155302,28,-.0157230443173984,320,-.3383712938206246,139,.0752458025808615,218
1601770,Kuna Joint District,rla,5,2010,ID,-.105278021860198,404,,,,,-.6285149547102425,40,-.0291435476349502,349,-.2438840830720015,168,-.0157087185604797,236
1601770,Kuna Joint District,rla,5,2011,ID,-.1495394731748362,391,,,,,-.9246066942004453,21,-.1114037133214646,359,-.3323053615847156,191,.0315198845724135,200
1601770,Kuna Joint District,rla,5,2012,ID,-.1518614129350926,389,,,,,-.4618928435772147,40,-.1310663651751311,340,-.3711137971277206,183,.0175428325976294,206
1601770,Kuna Joint District,rla,5,2013,ID,-.2442480160510691,421,,,,,-.566330504039579,37,-.217306795236681,370,-.4902986084065466,190,-.0662545402226017,231
1601770,Kuna Joint District,rla,5,2015,ID,-.1233907718742774,396,,,,,-.573847090380766,37,-.0468260070904799,345,-.4602440848730407,170,.11724755445527,226
1601770,Kuna Joint District,rla,5,2016,ID,-.2555710388495933,421,,,,,-.6168327847340488,45,-.189141505975208,356,-.554501088037866,174,-.0265794682270435,247
1601770,Kuna Joint District,rla,5,2017,ID,-.2720524201768619,421,,,,,-.403631395248136,57,-.221612265530119,347,-.5449852927292359,194,-.045052255150166,227
1601770,Kuna Joint District,rla,5,2018,ID,-.1399705782798024,482,,,,,-.4150940766916583,55,-.1197017383415204,415,-.4445597832169696,192,.0576945122249281,290
1601770,Kuna Joint District,rla,5,2019,ID,-.1429264590829997,423,,,,,-.4265957021419836,44,-.086587040470837,349,-.3188978226706484,168,-.0123656199072762,255
1601770,Kuna Joint District,rla,5,2022,ID,-.2477752256249268,419,,,,,-.5147189184621457,59,-.1898363688163991,341,,,,
1601770,Kuna Joint District,rla,5,2023,ID,-.1603824942336063,428,,,,,,,,,-.6111073539630176,142,.0221907290834799,286
1601770,Kuna Joint District,rla,5,2024,ID,-.1710462716521655,413,,,,,-.6472878514337385,64,-.0750254991747153,320,-.5062327444904399,138,-.0016878764468106,275
1601770,Kuna Joint District,rla,5,2025,ID,-.2442061915340607,443,,,,,-.708946303338211,66,-.0934252155520505,345,-.6284487888749321,182,.0071388092065614,261
1802880,School City of East Chicago,rla,3,2009,IN,-.2620312770508106,411,,,-.4028319768338885,199,-.1587814729722555,199,,,-.211289593789594,350,-.5976597293927157,61
1802880,School City of East Chicago,rla,3,2010,IN,-.2889382510840579,446,,,-.3145968228064293,210,-.2829777595323565,226,,,-.2881448722618452,407,-.3596141938187749,39
1802880,School City of East Chicago,rla,3,2011,IN,-.1542338643172982,428,,,-.3104781445432578,217,.0290886599292307,199,,,-.1360549032437564,398,-.288241274248458,30
1802880,School City of East Chicago,rla,3,2012,IN,-.1758553400433279,401,,,-.2508769175594411,189,-.1014588830752527,199,,,-.1628436773284737,362,-.3360140971397193,39
1802880,School City of East Chicago,rla,3,2013,IN,.0714133527883313,435,,,.0028802107340164,192,.1325043589336021,225,,,.0926608452621402,415,-.2646634770775883,20
1802880,School City of East Chicago,rla,3,2014,IN,-.0933927338549238,355,,,-.0622576344457393,182,-.13028762855492,166,,,-.0880960839509935,328,-.1469603543719552,27
1802880,School City of East Chicago,rla,3,2015,IN,-.3910920822144196,374,,,-.405842317292032,184,-.3749979947517789,175,,,-.3644475369908428,327,-.4281252244067036,47
1802880,School City of East Chicago,rla,3,2016,IN,-.4613402829134384,389,,,-.5634980028996657,202,-.3034064819251254,174,,,-.4349175254467083,335,-.5430908996533571,54
1802880,School City of East Chicago,rla,3,2017,IN,-.3943360374824406,363,,,-.4454938056729618,175,-.3000262845040844,175,,,-.3475750113911583,316,-.9043552146103856,47
1802880,School City of East Chicago,rla,3,2018,IN,-.7764069655835542,310,,,-1.142688274830205,148,-.6783439535338321,154,,,-.9435734865618537,247,-1.000012752611212,63
1802880,School City of East Chicago,rla,3,2019,IN,-.881735788823843,280,,,-.9359312756669023,146,-.7437833144605012,120,,,-.8814278509041195,234,-.9767411888529745,46
1802880,School City of East Chicago,rla,3,2022,IN,-.9897259855886434,227,,,-1.097283351160871,112,-.8240753046526638,106,,,-.8007090304965413,180,-1.378414578240553,43
1802880,School City of East Chicago,rla,3,2023,IN,-.981064795791916,248,,,-1.348836300121828,113,-.7727739729709031,119,,,-.8489599640193272,186,-.9558624074723442,62
1802880,School City of East Chicago,rla,3,2024,IN,-.8127518358848047,224,,,-1.013650240580894,109,-.6641233169825176,108,,,-.7529444102290143,166,-1.171216467947328,58
1802880,School City of East Chicago,rla,3,2025,IN,-.9706635843489424,260,,,-.9039779301128811,109,-.8792705778985671,143,,,-.7829658743642944,186,-1.276382585624144,74
1802880,School City of East Chicago,rla,4,2009,IN,-.3188125849656548,420,,,-.4047229189378489,200,-.2708200809565168,203,,,-.3021849459579743,373,-.4290094462078189,47
1802880,School City of East Chicago,rla,4,2010,IN,-.2585127640211511,400,,,-.3574270235702071,200,-.1732340186295583,195,,,-.2431173564166972,368,-.5416801874680978,32
1802880,School City of East Chicago,rla,4,2011,IN,-.182849135779867,409,,,-.2349012978525829,186,-.149000323167235,209,,,-.1926023674922818,371,-.1074793754121208,38
1802880,School City of East Chicago,rla,4,2012,IN,-.3057628281560274,403,,,-.4468664844326448,214,-.1636973635012275,179,,,-.3019602454404485,379,-.3839173865962209,24
1802880,School City of East Chicago,rla,4,2013,IN,.0306907871354708,355,,,-.0061237215683261,165,.0486748132602573,181,,,.0172609597838889,322,.1744266914892849,33
1802880,School City of East Chicago,rla,4,2014,IN,-.0263720807000212,373,,,-.001779544736814,162,-.0408781804160271,198,,,-.0203504561962894,341,,
1802880,School City of East Chicago,rla,4,2015,IN,-.1869821316561694,317,,,-.300049270525671,165,-.0743738176136162,143,,,-.162128627258643,285,-.3757698115924042,32
1802880,School City of East Chicago,rla,4,2016,IN,-.6196624722218947,328,,,-.5901056764241233,142,-.6519742658093598,172,,,-.5720459750459895,269,-.8557160696881078,59
1802880,School City of East Chicago,rla,4,2017,IN,-.4247671680814208,296,,,-.4366938574808514,135,-.4091735401849894,152,,,-.3535467508259891,245,-.9181823709013126,51
1802880,School City of East Chicago,rla,4,2018,IN,-.6002253652539903,303,,,-.7162336999611839,145,-.4845073861796459,149,,,-.6131009689012086,265,-.7839987800382162,38
1802880,School City of East Chicago,rla,4,2019,IN,-.931500645396494,266,,,-1.405698962904931,121,-.5889354468359946,141,,,-.9628306928343936,205,-.9260532823375829,61
1802880,School City of East Chicago,rla,4,2022,IN,-.945014609471341,212,,,-1.272448660488788,104,-.7169696741731602,100,,,-.8762157419829568,157,-1.160257378077218,55
1802880,School City of East Chicago,rla,4,2023,IN,-.7715652292231115,229,,,-.9169078790120001,111,-.6062841500584951,108,,,-.7576403538389004,184,-.9264555601568978,45
1802880,School City of East Chicago,rla,4,2024,IN,-.9879622533333421,210,,,-.9465609125766137,91,-.9442330226658079,108,,,-.8916941943800583,163,-1.425323019827295,47
1802880,School City of East Chicago,rla,4,2025,IN,-1.117999657273974,219,,,-1.287327496601204,97,-.8343051054012995,117,,,-1.038384541010539,154,-1.508632857724137,65
1802880,School City of East Chicago,rla,5,2009,IN,-.2379697558517407,408,,,-.1874473766319654,179,-.3096058941060726,220,,,-.2567239207346084,359,-.2425370303500483,49
1802880,School City of East Chicago,rla,5,2010,IN,-.5722099563165763,366,,,-.7133051684962267,171,-.4683574618646225,177,,,-.5550307012019529,340,-.9000907568821708,26
1802880,School City of East Chicago,rla,5,2011,IN,-.7049959316956292,378,,,-.9544349427366284,199,-.484493758314931,176,,,-.6479259689624379,348,-1.136254136428374,30
1802880,School City of East Chicago,rla,5,2012,IN,-.5354812585401333,401,,,-.7145529653809576,209,-.3970596571719907,186,,,-.500064965558078,353,-.8247080544644362,48
1802880,School City of East Chicago,rla,5,2013,IN,-.4945448228504518,376,,,-.6488163024814543,213,-.3043970960227422,149,,,-.4825516260371944,341,-.5934181847903303,35
1802880,School City of East Chicago,rla,5,2014,IN,-.5438594654494955,350,,,-.8358143577692271,173,-.301890091551711,167,,,-.5328687742454078,319,,
1802880,School City of East Chicago,rla,5,2015,IN,-.3421261655141355,345,,,-.4185477816313052,154,-.2905033827212211,180,,,-.3685979007165641,320,.070447640935635,25
1802880,School City of East Chicago,rla,5,2016,IN,-.4401159746961177,281,,,-.5413013418977839,152,,,,,-.4594635636237436,238,-.1945184836709755,43
1802880,School City of East Chicago,rla,5,2017,IN,-.538451311676602,321,,,-.6418030892480524,144,-.4649282793024064,165,,,-.5648105813542497,268,-.6178361729282412,53
1802880,School City of East Chicago,rla,5,2018,IN,-.5907343689399043,328,,,-.8565941373157576,142,-.393448653624659,170,,,-.5523807691924488,281,-.9473039176191733,47
1802880,School City of East Chicago,rla,5,2019,IN,-.7755702893348867,274,,,-.9738371434796063,129,-.6320590522834202,137,,,-.8130252877595986,230,,
1802880,School City of East Chicago,rla,5,2022,IN,-.8785015353717091,243,,,-.9744884041266788,105,-.7685416281975144,126,,,-.8673493915164594,181,-1.058734681622462,61
1802880,School City of East Chicago,rla,5,2023,IN,-.76498936276191,210,,,-.8898611537864562,106,-.5666085061507251,100,,,-.7166955566227983,154,-.9074481102696157,56
1802880,School City of East Chicago,rla,5,2024,IN,-.6831860939124491,230,,,-.6300396948609864,118,-.7060638509888545,105,,,-.6516432061662804,169,-.8215902132565294,61
1802880,School City of East Chicago,rla,5,2025,IN,-.7271384763899412,226,,,-.8085342694111353,96,-.733356873090302,118,,,-.6634625072747088,159,-1.117998933419193,67
1907860,College Community School District,rla,3,2009,IA,.2425223497678194,358,,,-.3799045153642248,25,,,.2981485433741243,313,-.1307836300277456,98,.3916942520789651,260
1907860,College Community School District,rla,3,2010,IA,.2914637517865635,342,,,,,,,.3798569544030788,293,-.1008033640139652,93,.4375607008548424,249
1907860,College Community School District,rla,3,2011,IA,.3016918570950717,371,,,,,,,.3605701511346715,333,-.0218807858498022,108,.4334656027971723,263
1907860,College Community School District,rla,3,2012,IA,.1646532194324884,380,,,-.3339191788155681,22,,,.2511130419921438,315,-.2967075385370276,118,.3835061570094975,262
1907860,College Community School District,rla,3,2013,IA,.1541500865003594,377,,,,,,,.1701609413573263,324,-.3607401123491051,104,.3613108448894891,273
1907860,College Community School District,rla,3,2014,IA,.0093078431574656,410,,,-.4902640332837119,23,,,.0956711095580134,330,-.3650732122694149,126,.1928639577395329,284
1907860,College Community School District,rla,3,2015,IA,.0061184080528536,422,,,-.98271396684205,32,,,.089054371337239,332,-.5416545893971908,145,.275547438417193,277
1907860,College Community School District,rla,3,2016,IA,.0853049207194117,412,,,-.7630920023231172,21,.0462758958284947,28,.1964767600233016,317,-.4385690586881758,132,.3099841495061803,280
1907860,College Community School District,rla,3,2017,IA,-.0412008638517609,414,,,-.557303344855665,37,-.104658629431658,25,.0561578529887246,304,-.416179665495576,158,.1871956229585929,256
1907860,College Community School District,rla,3,2018,IA,.0410385690028299,439,,,,,-.2312798474936779,21,.1448606693787331,338,-.4184452437901682,137,.260501048747894,302
1907860,College Community School District,rla,3,2019,IA,.0540656713574988,428,,,-.5639548129516618,42,-.20903783027756,26,.1754961515469153,325,-.3952281905048827,146,.2741307849177504,282
1907860,College Community School District,rla,3,2022,IA,.0908141362469065,375,,,-.6137277820827882,40,-.4715901603577192,20,.2602184038780477,275,-.5637449172124891,90,.2886101425952121,285
1907860,College Community School District,rla,3,2023,IA,-.0019675866012903,398,,,,,-.345132693512678,33,.1536124151387229,294,-.5073520747157996,160,.349060120965403,238
1907860,College Community School District,rla,3,2024,IA,-.0141303325151102,397,,,,,-.4068672530020248,40,.1676121943398059,266,-.5136992557391183,169,.3528990999453659,228
1907860,College Community School District,rla,3,2025,IA,.2963079776546,369,,,,,,,.5221269811718645,252,,,.6800249100561786,224
1907860,College Community School District,rla,4,2009,IA,.3320985191140279,337,,,,,,,.4301457934651134,300,-.5011510893737864,83,.6070462674706026,254
1907860,College Community School District,rla,4,2010,IA,.2819897766546279,368,,,,,,,.3221378342411785,321,-.0654885950036021,98,.3990152984822801,270
1907860,College Community School District,rla,4,2011,IA,.0792686291385878,365,,,-.9638192677831228,20,,,.1905030899262037,310,-.4531548557793399,121,.3196500174589803,244
1907860,College Community School District,rla,4,2012,IA,.2721992413507642,380,,,,,,,.3531834328350379,336,-.1858447740948023,110,.438444894158211,270
1907860,College Community School District,rla,4,2013,IA,.0958117425881001,384,,,-.9326522834407421,21,,,.1803502404053886,316,-.3686924359242161,112,.2861163857455308,272
1907860,College Community School District,rla,4,2014,IA,.0229605652159527,392,,,-1.073551239502788,22,,,.0690110553932842,331,-.2879128537800395,113,.1481995584343656,279
1907860,College Community School District,rla,4,2015,IA,.1178265099909252,405,,,-.558305717363347,24,-.1552353554991031,20,.1927781988869393,324,-.3491816374227006,116,.3111961049627865,289
1907860,College Community School District,rla,4,2016,IA,.0586541943762029,425,,,-.8341764931162716,31,,,.150877550588837,337,-.4885288007115081,150,.3515499999305261,275
1907860,College Community School District,rla,4,2017,IA,.1658172159119659,412,,,-.7503891437986304,23,-.0521451019049574,32,.285824381115747,317,-.3620551992357923,136,.389762926629619,276
1907860,College Community School District,rla,4,2018,IA,.0453044801149798,392,,,,,.1754893724499116,22,.1345050259293074,297,-.3415831666627015,139,.2635642837686794,253
1907860,College Community School District,rla,4,2019,IA,.0363988901769853,445,,,-.9413162309640466,39,-.0799989669841537,21,.2169535696222895,336,-.5594103307234134,150,.3462897855880646,295
1907860,College Community School District,rla,4,2022,IA,-.1910670422722951,399,,,,,-.3710999185592817,25,-.0493131022334851,275,-.5517273873536817,104,-.0699998017968628,295
1907860,College Community School District,rla,4,2023,IA,-.0631159432526154,380,,,,,,,.1432495814868757,272,-.5491001407453772,151,.2554300604264381,229
1907860,College Community School District,rla,4,2024,IA,-.0483132551814099,400,,,,,-.2066021535151182,34,.0726176883230787,292,,,.2490376677421399,240
1907860,College Community School District,rla,4,2025,IA,.0307454288443498,402,,,,,-.3302578407906123,38,.1943792714365145,268,,,.3347024332134906,238
1907860,College Community School District,rla,5,2009,IA,.1151695365401191,312,,,-.6801415278035325,25,,,.1980599645235106,266,-.3387925848452914,91,.2937341564799567,221
1907860,College Community School District,rla,5,2010,IA,.2113397217197791,341,,,,,,,.3055390978151433,305,-.4000521362407822,86,.4121345812577001,255
1907860,College Community School District,rla,5,2011,IA,.1361303921473951,377,,,,,,,.1901757369165481,327,-.2034275073361755,109,.2780019398617378,268
1907860,College Community School District,rla,5,2012,IA,.0295830456783159,360,,,,,,,.1222974907199566,311,-.3906630282933482,102,.1854164296432976,258
1907860,College Community School District,rla,5,2013,IA,.2005612343513724,380,,,,,,,.2830376248420397,332,-.1997632514636095,110,.3776775473495351,270
1907860,College Community School District,rla,5,2014,IA,.0648137921941892,400,,,-.5440993327426979,21,,,.0938393697411069,329,-.3676088670920765,116,.2060639952674205,284
1907860,College Community School District,rla,5,2015,IA,.0446731161942902,403,,,-.5787703811425438,23,,,.0515290815880359,335,-.2287396540317579,119,.1477772383361876,284
1907860,College Community School District,rla,5,2016,IA,.0298611725144392,422,,,-.8139519710748916,27,-.1839031159809698,20,.1061227247675317,336,-.574819016558579,131,.2572954773949225,291
1907860,College Community School District,rla,5,2017,IA,-.0401710845994745,446,,,-.7957261659378838,35,-.0404588740509058,23,.0411766125789773,347,-.5808559843465946,156,.2229153803239692,290
1907860,College Community School District,rla,5,2018,IA,.0248020492418369,413,,,-.7832910804582853,26,-.0512530356215924,33,.1345989874572823,314,-.6307622234996327,129,.2833250970035393,284
1907860,College Community School District,rla,5,2019,IA,-.2003851501343089,394,,,-.9348172221543138,32,.1292634801083665,20,-.0658372173513325,297,-.677199883675783,141,.0829496090271821,253
1907860,College Community School District,rla,5,2022,IA,-.2177802260447389,383,,,,,,,-.0163686659309491,297,-.7695167476293912,97,-.0298137786811159,286
1907860,College Community School District,rla,5,2023,IA,-.3004849221262946,397,,,,,-.7743335105319098,23,-.1534206261966529,274,,,-.0476722339393236,242
1907860,College Community School District,rla,5,2024,IA,-.0553100913008687,392,,,,,-.533302257978518,26,.1014656860880897,276,,,.214712659067054,249
1907860,College Community School District,rla,5,2025,IA,-.0099938186464813,414,,,,,-.242724365624641,33,.128558070970568,294,,,.3348304611847764,243
2103780,Marion County,rla,3,2009,KY,.0974484706947835,218,,,,,,,.0974063867560206,196,-.1116944982470554,126,.3985545531367213,92
2103780,Marion County,rla,3,2010,KY,.1947451793801977,241,,,,,,,.185938851740662,215,.0387963308822594,159,.5205624739209761,82
2103780,Marion County,rla,3,2011,KY,.3428380482554999,236,,,,,,,.4194214206511231,207,.267376489622307,140,.4811830013029638,96
2103780,Marion County,rla,3,2012,KY,.2344306806523503,243,,,,,,,.2901750274837631,213,.0603392446326289,154,.5659305443168692,89
2103780,Marion County,rla,3,2013,KY,.1658627890885329,232,,,-.0960871596785051,20,,,.2120691428841836,197,.0183728895411646,162,.5164786015182211,70
2103780,Marion County,rla,3,2014,KY,.3343975727948875,226,,,,,,,.3432407142404275,194,.1353558443014714,147,.7428831678295802,79
2103780,Marion County,rla,3,2015,KY,.3859291303847296,249,,,,,,,.4182325623567689,219,.2419975370025425,164,.6743708152069385,85
2103780,Marion County,rla,3,2016,KY,.288931515080078,259,,,,,,,.2880231226290773,213,.1232111118213133,183,.7354764975340857,76
2103780,Marion County,rla,3,2017,KY,.2251368236345727,244,,,-.1974262562083517,20,,,.2768550783092865,206,.0762160632721626,166,.5613533765941157,78
2103780,Marion County,rla,3,2018,KY,.1014292635307936,291,,,,,-.3259264635438977,21,.1286127449319378,244,-.0923979355326748,204,.5284077936681746,87
2103780,Marion County,rla,3,2019,KY,-.0027962070486927,222,,,,,,,.0925938882579672,173,-.09256108246764,148,.2315061089937334,74
2103780,Marion County,rla,3,2022,KY,-.2238829807341188,226,,,,,,,-.1832171659799191,189,-.5127912783825561,146,.330426889616063,80
2103780,Marion County,rla,3,2023,KY,.0033067658356299,202,,,,,,,.086367146263257,157,-.2413064441988696,140,.5296691226829402,62
2103780,Marion County,rla,3,2024,KY,.2296615921313269,230,,,,,,,.3682268909021482,180,-.0778298679363763,145,.714405071882484,85
2103780,Marion County,rla,3,2025,KY,.0885782519511636,239,,,,,,,.2734929522549111,174,-.1008519608646095,168,.5419611850991114,71
2103780,Marion County,rla,4,2009,KY,.3403698853005607,236,,,-.0780726121415473,22,,,.3791910306375499,201,.1717785947843106,137,.5891654133944407,99
2103780,Marion County,rla,4,2010,KY,.1349360086408906,223,,,,,,,.1602229146872362,202,.0273056993067342,143,.3603563198777218,80
2103780,Marion County,rla,4,2011,KY,.3160554401210948,241,,,,,,,.3510992963419908,215,.1710875812681243,150,.5792749715218285,91
2103780,Marion County,rla,4,2012,KY,.1985650472771897,234,,,,,,,.2850838062122703,205,.026268259713835,139,.4693810838338698,95
2103780,Marion County,rla,4,2013,KY,.2940527769120334,240,,,,,,,.3284833307394538,210,.1084330755307803,152,.6283333359797233,88
2103780,Marion County,rla,4,2014,KY,.0868322983143653,230,,,.1058038249833032,20,,,.1104486929024397,194,-.1183386442127194,154,.5184969048378104,76
2103780,Marion County,rla,4,2015,KY,.2709393807341113,229,,,-.0128227158506583,20,,,.3233946483714922,197,.0362316704549231,151,.740404150815121,78
2103780,Marion County,rla,4,2016,KY,.2885238995671892,247,,,,,,,.3283911219058468,214,.0835666843055167,162,.6851353647990954,85
2103780,Marion County,rla,4,2017,KY,.1585940342444479,261,,,,,,,.1743391701734445,213,.0304457763821045,181,.4251649505471286,80
2103780,Marion County,rla,4,2018,KY,.0905025756006849,237,,,-.2278096227633522,20,,,.1272561007439516,200,-.0548151560210844,169,.4265346455714501,68
2103780,Marion County,rla,4,2019,KY,-.0493246620674433,293,,,,,-.4922678665969169,21,.0388906993586653,244,-.2279772483419592,194,.2919063173112395,99
2103780,Marion County,rla,4,2022,KY,-.0517918550449873,223,,,,,,,.0908748033516758,177,-.3816901323216373,142,.5128394347895695,81
2103780,Marion County,rla,4,2023,KY,-.0841017914594078,217,,,,,,,-.0195030512775592,180,-.3108851551048876,135,.3014130174666108,82
2103780,Marion County,rla,4,2024,KY,.1406031033677139,196,,,,,,,.2530455481749238,149,-.0971394460118776,132,.6664080713226537,64
2103780,Marion County,rla,4,2025,KY,.2228895805656412,222,,,,,,,.2974990808611389,178,.0333414461895259,136,.5508167890257851,86
2103780,Marion County,rla,5,2009,KY,.0422599335140522,208,,,,,,,.0843697115907087,187,-.0656753017747554,119,.1828652048460567,89
2103780,Marion County,rla,5,2010,KY,.0654163065866204,240,,,-.1321716653361715,22,,,.0733655789324333,209,-.0639744286651257,147,.2721003114155655,93
2103780,Marion County,rla,5,2011,KY,.1171340769616583,221,,,,,,,.1437740980103984,198,-.0400672275876047,130,.3716476073860817,91
2103780,Marion County,rla,5,2012,KY,-.0660965309046707,237,,,,,,,-.0765663817881131,211,-.351470463655061,158,.4736534197810652,79
2103780,Marion County,rla,5,2013,KY,.1524902101946492,230,,,,,,,.210727721658524,199,-.0401386987248953,143,.4570023766857896,87
2103780,Marion County,rla,5,2014,KY,.1202546071992618,238,,,,,,,.1588022606854226,211,-.0703457383629543,147,.4211219936228874,91
2103780,Marion County,rla,5,2015,KY,.1158742207700221,234,,,-.2073427073069016,21,,,.1475498558698571,199,-.0947134585666656,158,.5744248501252599,76
2103780,Marion County,rla,5,2016,KY,.2914950832255582,228,,,,,,,.3533483200843651,197,.0165886060787885,148,.7526172749605781,80
2103780,Marion County,rla,5,2017,KY,.1006181370665045,251,,,,,,,.1347864634532137,220,-.1192132111204492,163,.4943116399339873,88
2103780,Marion County,rla,5,2018,KY,.0781201838977549,264,,,-.5025691310704388,22,,,.1234043039459112,210,-.0658466705409036,190,.416031092355501,74
2103780,Marion County,rla,5,2019,KY,.0185650517837407,241,,,-.3934354739839801,22,,,.1186461836710213,199,-.1768782213007706,157,.3865843804904112,84
2103780,Marion County,rla,5,2022,KY,-.0145652502030375,233,,,,,,,.1056678689896963,186,-.3698158666273628,140,.5138599826907396,93
2103780,Marion County,rla,5,2023,KY,-.1923864640416023,215,,,,,,,-.0417683012386484,171,-.4557925555080077,139,.2443337829487182,76
2103780,Marion County,rla,5,2024,KY,.0788721955484408,212,,,,,,,.1690084754940906,172,-.1498386734034104,137,.4966573824744013,75
2103780,Marion County,rla,5,2025,KY,.1712851112777366,197,,,,,,,.3085724783473517,150,-.1128943145862979,136,.8111725047100135,61
2201920,West Baton Rouge Parish,rla,3,2009,LA,-.3913523710615972,266,,,-.5399782039751873,146,,,-.1956849871532215,114,-.5753839557501836,177,-.0124254404830649,89
2201920,West Baton Rouge Parish,rla,3,2010,LA,-.3593701720549102,289,,,-.5194440822399968,153,,,-.1520874082877531,127,-.461313075817532,213,-.1035549065008891,76
2201920,West Baton Rouge Parish,rla,3,2011,LA,-.431333475576429,252,,,-.5272888707134172,131,,,-.3445408560615609,115,-.5852038060687779,176,-.0568274035159193,76
2201920,West Baton Rouge Parish,rla,3,2012,LA,-.1814542234907126,262,,,-.3378702821607295,133,,,.0685303111785168,114,-.3500674548968115,192,.2665736461672927,70
2201920,West Baton Rouge Parish,rla,3,2013,LA,-.2800229744694295,288,,,-.4615404646880541,140,,,-.1029481829351075,132,-.4560577113541162,210,.1732680750823652,78
2201920,West Baton Rouge Parish,rla,3,2014,LA,-.088108119773783,297,,,-.2653576860432216,153,,,.1092063601555271,133,-.2439069303085361,211,.2984572263830663,86
2201920,West Baton Rouge Parish,rla,3,2016,LA,.0421091029273954,267,,,-.1379330207872465,150,,,.3412141938951829,96,-.0767975985971029,205,.493492860743361,62
2201920,West Baton Rouge Parish,rla,3,2017,LA,-.1197988650951122,276,,,-.2943173889243711,137,,,.0619122977849623,120,-.3082816226863905,198,.3349807817701775,78
2201920,West Baton Rouge Parish,rla,3,2018,LA,.0243793682679448,287,,,-.0755159318953915,148,,,.1905916611977908,116,,,.2519245623750502,84
2201920,West Baton Rouge Parish,rla,3,2019,LA,-.2335918133172544,261,,,-.4419092886282987,123,,,.1103275270744322,115,-.3672742354035906,195,.1374358187212409,66
2201920,West Baton Rouge Parish,rla,3,2022,LA,-.0049367354404382,312,,,-.1886206122353992,147,,,.2700163409475988,142,-.2078930230561594,229,.5768216551990006,83
2201920,West Baton Rouge Parish,rla,3,2023,LA,.1400340814345794,276,,,-.0532650877754228,141,,,.3805002848785847,118,.0482551818469174,221,.5348001636611411,55
2201920,West Baton Rouge Parish,rla,3,2024,LA,-.0054088617945945,280,,,,,,,,,-.0249099603002543,230,,
2201920,West Baton Rouge Parish,rla,3,2025,LA,.0000534350633125,325,,,-.1149597105722898,168,-.447909620394274,22,.215771943100513,125,-.1452662661288249,235,.510358317468939,84
2201920,West Baton Rouge Parish,rla,4,2009,LA,-.3168305844967705,304,,,-.4572510937393133,165,,,-.1808502816589842,133,-.4716244666264542,219,.0702936283704229,85
2201920,West Baton Rouge Parish,rla,4,2010,LA,-.3134508589433697,293,,,-.4538104315581834,165,,,-.1418443037241624,123,-.4925889870630363,208,.1146765708671243,85
2201920,West Baton Rouge Parish,rla,4,2011,LA,-.2469545779001639,300,,,-.4304951814555141,165,,,.0264724030939603,124,-.4212610997178228,227,.2913261515321248,73
2201920,West Baton Rouge Parish,rla,4,2012,LA,-.3283864383432947,277,,,-.5100276516479818,146,,,-.1056622346170532,120,-.4623035512499847,207,.0629336219960018,70
2201920,West Baton Rouge Parish,rla,4,2013,LA,-.1680254234807471,269,,,-.318644668543877,143,,,.063509560571573,113,-.3250771761986395,197,.2500928944628137,72
2201920,West Baton Rouge Parish,rla,4,2014,LA,-.3725743951258143,302,,,-.4710120697805124,153,,,-.3075617197362877,131,-.5009512896445825,225,-.0077714710980469,77
2201920,West Baton Rouge Parish,rla,4,2015,LA,-.1681930471777235,296,,,-.377270444944062,154,,,.0691480847541779,130,-.3085530011121347,205,.189172740596096,91
2201920,West Baton Rouge Parish,rla,4,2016,LA,-.1319462953616398,277,,,-.1591423833772193,143,,,-.008626426537515,118,-.223612741071076,191,.0711758517306202,86
2201920,West Baton Rouge Parish,rla,4,2017,LA,-.1210819713265265,263,,,-.2584812885533997,142,,,.0567194359137423,101,-.2559310466657715,192,.2347056953393107,71
2201920,West Baton Rouge Parish,rla,4,2018,LA,-.1778158002707459,283,,,,,,,,,-.3437960375905613,224,,
2201920,West Baton Rouge Parish,rla,4,2019,LA,-.2344968420628987,297,,,-.2534281675120661,147,,,-.1223427351688898,123,-.3112263494357718,205,-.0605208497898579,92
2201920,West Baton Rouge Parish,rla,4,2022,LA,-.2937632236160499,295,,,-.4795681168991356,155,-.8867425889391399,26,.0806594756001773,106,-.4631939660728538,229,.3458681979457872,65
2201920,West Baton Rouge Parish,rla,4,2023,LA,-.0935147207090635,300,,,-.3008960074651698,148,,,.198641903968532,132,-.2484975000139671,226,.3900254359100068,73
2201920,West Baton Rouge Parish,rla,4,2024,LA,.0373292372614149,286,,,-.0326246344202658,150,,,.2626080633543111,120,-.0638084529489086,240,.5450205793875296,48
2201920,West Baton Rouge Parish,rla,4,2025,LA,-.12952981586703,249,,,-.3055490145326732,117,-.4312692337645653,30,.1232432934644716,100,,,,
